FEATURE2,NAME,POP_2010,LATITUDE,LONGITUDE
-999,Lititz,9369,40.1573169,-76.3069014
-999,Manheim,4858,40.1634279,-76.3949615
-999,Marietta,2588,40.0570411,-76.5521882
-999,Millersville,8168,39.9978764,-76.3541274
-999,Mount Joy,7410,40.109818,-76.5032996
-999,Mountville,2802,40.0392642,-76.4307964
-999,New Holland,5378,40.1017643,-76.085227
-999,Quarryville,2576,39.897047,-76.1635655
-999,Strasburg,2809,39.9831559,-76.1841226
-999,Terre Hill,1295,40.1573179,-76.0505007
-999,Paradise,1129,40.0098226,-76.1285655
-999,Reamstown,3361,40.2114823,-76.1232796
-999,Rheems,1598,40.1300949,-76.5705226
-999,Rothsville,3044,40.1512059,-76.2510654
-999,Gap,1931,39.987325,-76.0205073
-999,Leola,7214,40.087875,-76.1849534
-999,Maytown,3824,40.0753739,-76.5821887
-999,Willow Street,7578,39.9792659,-76.2763474
-999,Bainbridge,1355,40.0909286,-76.6674673
-999,Bird-in-Hand,402,40.0373027,-76.1861822
-999,Bowmansville,2077,40.1967609,-76.0174416
-999,Churchtown,470,40.133153,-75.9646642
-999,Conestoga,1258,39.9406555,-76.3463493
-999,Falmouth,420,40.1295383,-76.7138571
-999,Fivepointville,1156,40.1828725,-76.0510551
-999,Goodville,482,40.1256529,-76.0032781
-999,Hopeland,738,40.2337038,-76.2621752
-999,Intercourse,1274,40.0375998,-76.1049527
-999,Kirkwood,396,39.8562161,-76.0768954
-999,Lampeter,1669,39.9900992,-76.2396797
-999,Landisville,1893,40.095374,-76.4099624
-999,Little Britain,372,39.7789951,-76.1166178
-999,Penryn,1024,40.2050936,-76.3682931
-999,Refton,298,39.9473225,-76.2327348
-999,Reinholds,1803,40.2667588,-76.1154997
-999,Schoeneck,1056,40.2414813,-76.1741145
-999,Stevens,612,40.2162043,-76.1552256
-999,Wakefield,609,39.7737163,-76.1791201
-999,Washington Boro,729,39.9925984,-76.4671863
-999,Blue Ball,1031,40.1187084,-76.0471691
-999,Brownstown,2816,40.1237069,-76.2138423
-999,Bareville,-999,40.0923195,-76.1557855
-999,Cambridge,-999,40.0814889,-75.937444
-999,Holtwood,-999,39.8320468,-76.3274593
-999,Leacock,-999,40.0856526,-76.2082876
County Seat,Lancaster,59322,40.0378755,-76.3055144
-999,Ellwood City,7921,40.8617303,-80.2864515
-999,New Wilmington,2466,41.1222812,-80.3328428
-999,South New Castle,709,40.977839,-80.3450645
-999,Volant,168,41.1136707,-80.2589518
-999,Wampum,717,40.8881184,-80.3381195
-999,Bessemer,1111,40.9747827,-80.4936795
-999,Ellport,1180,40.8639527,-80.2589508
-999,Enon Valley,306,40.8547846,-80.4570111
-999,New Beaver,1502,40.8764516,-80.3706202
-999,New Castle Northwest,1413,41.0221699,-80.3566498
-999,Oakland,1569,40.9897831,-80.3695096
-999,Oakwood,2270,41.0106161,-80.37951
-999,S.N.P.J.,19,40.9298084,-80.4977737
-999,Frizzleburg,602,41.0764479,-80.4547903
-999,New Bedford,925,41.0972806,-80.5047918
-999,West Pittsburg,808,40.9328397,-80.3633981
-999,Chewton,488,40.8889518,-80.325897
County Seat,New Castle,23273,41.0036719,-80.3470091
-999,Cleona,2080,40.3373138,-76.4755201
-999,Cornwall,4112,40.2737035,-76.4060727
-999,Jonestown,1905,40.4137017,-76.4782965
-999,Mount Gretna,196,40.2475928,-76.4694104
-999,Myerstown,3062,40.3745364,-76.3027318
-999,Palmyra,7320,40.3089798,-76.5933013
-999,Richland,1519,40.3592589,-76.2582849
-999,Annville,4767,40.3295359,-76.5152443
-999,Campbelltown,3616,40.2775915,-76.5852462
-999,Newmanstown,2478,40.3495367,-76.2132824
-999,Quentin,594,40.2795367,-76.4382968
-999,Fredericksburg,1357,40.4437018,-76.4282933
-999,Schaefferstown,941,40.2984255,-76.2943987
-999,Avon Heights,-999,40.3525918,-76.3749584
County Seat,Lebanon,25477,40.3409251,-76.4113497
-999,Alburtis,2361,40.5109298,-75.6029654
-999,Catasauqua,6436,40.6548191,-75.4746273
-999,Coopersburg,2386,40.5114885,-75.390458
-999,Coplay,3192,40.6700965,-75.4954612
-999,Emmaus,11211,40.5395421,-75.4968502
-999,Fountain Hill,4597,40.6014873,-75.3951808
-999,Macungie,3074,40.5159304,-75.5551858
-999,Slatington,4232,40.7484285,-75.6118529
-999,Schnecksville,2935,40.6678735,-75.6071311
-999,Egypt,2391,40.6800962,-75.5299066
-999,New Tripoli,898,40.6809278,-75.7518575
-999,Slatedale,455,40.7445394,-75.6565762
-999,Breinigsville,4138,40.5367627,-75.6312997
-999,Trexlertown,1988,40.5481519,-75.605743
-999,Fogelsville,-999,40.5831514,-75.6326882
County Seat,Allentown,118032,40.6084305,-75.4901833
-999,Ashley,2790,41.2103599,-75.8965859
-999,Avoca,2661,41.3398022,-75.7363033
-999,Conyngham,1914,40.9920285,-76.0565946
-999,Courtdale,732,41.2800811,-75.9121418
-999,Dallas,2804,41.3361911,-75.9632547
-999,Dupont,2711,41.3250801,-75.7454701
-999,Duryea,4917,41.3439688,-75.7385255
-999,Edwardsville,4816,41.2695257,-75.9163086
-999,Exeter,5652,41.3206358,-75.8190835
-999,Forty Fort,4214,41.2789699,-75.8782519
-999,Freeland,3531,41.0167508,-75.8971431
-999,Harveys Lake,2791,41.3834124,-76.0246461
-999,Hazleton,25340,40.9584181,-75.9746472
-999,Hughestown,1392,41.3270244,-75.7732488
-999,Jeddo,98,40.9956401,-75.8963099
-999,Kingston,13182,41.2617481,-75.8968635
-999,Laflin,1487,41.2889696,-75.8054718
-999,Larksville,4480,41.2450817,-75.9307534
-999,Laurel Run,500,41.2223041,-75.8629737
-999,Luzerne,2845,41.2856366,-75.9010304
-999,Nanticoke,10465,41.2053599,-76.004923
-999,Nescopeck,1583,41.0520292,-76.2207671
-999,New Columbus,227,41.1734169,-76.2935477
-999,Nuangola,679,41.1550825,-75.978256
-999,Penn Lake Park,308,41.1131391,-75.7749154
-999,Pittston,7739,41.3259134,-75.7893604
-999,Plymouth,5951,41.2403596,-75.9446428
-999,Pringle,979,41.2781367,-75.8971413
-999,Shickshinny,838,41.1531388,-76.1502078
-999,Sugar Notch,989,41.1970266,-75.9282538
-999,Swoyersville,5062,41.2917475,-75.8746407
-999,Warrior Run,584,41.1914711,-75.9504768
-999,West Hazleton,4594,40.9586956,-75.9960371
-999,West Pittston,4868,41.32758,-75.7929716
-999,West Wyoming,2725,41.3198024,-75.8460288
-999,White Haven,1097,41.06064,-75.774082
-999,Wyoming,3073,41.3117471,-75.8374174
-999,Yatesville,607,41.3034138,-75.7865824
-999,Bear Creek Village,257,41.1786936,-75.7563036
-999,Mountain Top,10982,41.1695269,-75.877419
-999,Glen Lyon,1873,41.1750827,-76.0746487
-999,Plains,4335,41.2753589,-75.8501955
-999,Mocanaqua,646,41.1411944,-76.1388185
-999,Pardeesville,572,41.0017504,-75.966313
-999,Weston,321,40.9414747,-76.1421551
-999,Shavertown,2019,41.3198025,-75.9379761
-999,Georgetown,1640,41.227304,-75.8688072
-999,Silkworth,820,41.2723037,-76.0863151
-999,West Nanticoke,749,41.2217488,-76.0152011
-999,Drifton,-999,40.9998065,-75.9054769
-999,Sweet Valley,-999,41.2823036,-76.1446512
-999,Woodside,-999,41.0117509,-75.8965875
County Seat,Wilkes-Barre,41498,41.2459149,-75.8813075
-999,Duboistown,1205,41.2225781,-77.0369123
-999,Hughesville,2128,41.2411926,-76.7238458
-999,Jersey Shore,4361,41.2020171,-77.2644152
-999,Montgomery,1579,41.1703592,-76.8769076
-999,Montoursville,4615,41.2542459,-76.9205199
-999,Muncy,2477,41.2056373,-76.7855152
-999,Picture Rocks,678,41.2798029,-76.7130116
-999,Salladasburg,238,41.2772957,-77.225804
-999,South Williamsport,6379,41.2320232,-76.9991341
-999,Oval,361,41.1511863,-77.1691356
-999,Elimsport,-999,41.127858,-77.0205229
-999,Ralston,-999,41.5064649,-76.9541315
-999,Warrensville,-999,41.326467,-76.9455207
-999,Cammal,-999,41.4034025,-77.463035
-999,Trout Run,-999,41.3861872,-77.0569132
-999,Barbours,-999,41.3931336,-76.7994031
County Seat,Williamsport,29381,41.2411897,-77.0010787
-999,Bradford,8770,41.9558963,-78.6439164
-999,Eldred,825,41.9578425,-78.3852953
-999,Kane,3730,41.6628394,-78.8111427
-999,Lewis Run,617,41.870896,-78.6614165
-999,Mount Jewett,919,41.725618,-78.6383591
-999,Port Allegany,2157,41.810898,-78.2797352
-999,Rew,199,41.9014524,-78.5391896
-999,Foster Brook,1251,41.9750632,-78.6172488
-999,Coryville,-999,41.8825643,-78.398351
-999,Crosby,-999,41.7450638,-78.3902946
-999,Cyclone,-999,41.8322852,-78.5858578
-999,Derrick City,-999,41.9706192,-78.5714136
-999,Hazel Hurst,-999,41.7058959,-78.5825237
-999,Rixford,-999,41.926175,-78.494188
-999,Westline,-999,41.7753396,-78.7722531
-999,Ludlow,-999,41.7283944,-78.9433699
County Seat,Smethport,1655,41.8111748,-78.4447413
-999,Orangeville,197,41.3392217,-80.5189602
-999,Clark,640,41.2861669,-80.4275684
-999,Farrell,5111,41.2122785,-80.4967368
-999,Fredonia,502,41.3217232,-80.2586747
-999,Greenville,5919,41.404499,-80.3911785
-999,Grove City,8322,41.1578377,-80.0886703
-999,Hermitage,16220,41.2333897,-80.44868
-999,Jackson Center,224,41.2728355,-80.1389498
-999,Jamestown,617,41.4847758,-80.4375687
-999,New Lebanon,188,41.4147771,-80.0747823
-999,Sandy Lake,659,41.3486674,-80.0822822
-999,Sharon,14038,41.2331116,-80.4934035
-999,Sharpsville,4415,41.2592225,-80.4720141
-999,Sheakleyville,142,41.4428322,-80.2078404
-999,Stoneboro,1051,41.3392232,-80.1050604
-999,West Middlesex,863,41.174224,-80.453402
-999,Wheatland,632,41.2008898,-80.4978479
-999,Lake Latonka,1012,41.290388,-80.181289
-999,Reynolds Heights,2061,41.3450554,-80.3942341
County Seat,Mercer,2002,41.2270025,-80.2397852
-999,Burnham,2054,40.6386823,-77.568605
-999,Juniata Terrace,542,40.5856289,-77.5783262
-999,Kistler,320,40.3800776,-77.8683305
-999,McVeytown,342,40.4992419,-77.7413818
-999,Newton Hamilton,205,40.3917443,-77.8369404
-999,Belleville,1827,40.6050706,-77.7255502
-999,Milroy,1498,40.7139566,-77.5905512
-999,Reedsville,641,40.6639587,-77.595828
-999,Highland Park,1380,40.6209053,-77.5680491
-999,Yeagertown,1050,40.6431265,-77.5805496
-999,Alfarata,149,40.6625726,-77.4569371
-999,Allensville,503,40.5359062,-77.8169407
-999,Atkinson Mills,174,40.4553537,-77.8180511
-999,Granville,440,40.5536852,-77.6255482
-999,Longfellow,215,40.5045201,-77.6736034
-999,Maitland,357,40.6306281,-77.502771
-999,Mattawana,276,40.4961865,-77.7294372
-999,Siglerville,106,40.739512,-77.5324958
-999,Wagner,128,40.6814631,-77.3883244
-999,Paintersville,-999,40.6495176,-77.4522145
County Seat,Lewistown,8338,40.5992395,-77.571382
-999,East Stroudsburg,9840,40.9995386,-75.1812913
-999,Mount Pocono,3170,41.1220337,-75.3646282
-999,Delaware Water Gap,746,40.9792619,-75.1429563
-999,Brodheadsville,1800,40.924537,-75.3937949
-999,Mountainhome,1182,41.1737016,-75.271015
-999,Pocono Pines,1409,41.1067545,-75.4543522
-999,Effort,2269,40.9392584,-75.434907
-999,Saylorsburg,1126,40.8956496,-75.3235154
-999,Sun Valley,2399,40.9820346,-75.4660192
-999,Cresco,-999,41.1539795,-75.2804597
-999,Kunkletown,-999,40.8478715,-75.4482393
-999,Swiftwater,-999,41.0953683,-75.3249054
-999,Tannersville,-999,41.0400917,-75.3057387
-999,Tobyhanna,-999,41.1770316,-75.4179623
-999,Canadensis,-999,41.1920351,-75.2512923
-999,Blakeslee,-999,41.092586,-75.5926886
County Seat,Stroudsburg,5567,40.9867609,-75.1946248
-999,North Wales,3229,40.2109404,-75.2782317
-999,Pennsburg,3843,40.3909328,-75.4921249
-999,Pottstown,22377,40.2453741,-75.6496302
-999,Red Hill,2383,40.3728778,-75.4810131
-999,Rockledge,2543,40.0812219,-75.0896176
-999,Royersford,4752,40.1842688,-75.5379639
-999,Schwenksville,1385,40.256213,-75.4637876
-999,Souderton,6618,40.3117707,-75.3251759
-999,Trappe,3509,40.1989921,-75.4762927
-999,West Conshohocken,1320,40.0698321,-75.3162951
-999,Ambler,6417,40.1545535,-75.2215651
-999,Bridgeport,4554,40.1051084,-75.3451838
-999,Bryn Athyn,1375,40.1314988,-75.0673938
-999,Collegeville,5089,40.1856597,-75.451571
-999,Conshohocken,7833,40.0792766,-75.3015714
-999,East Greenville,2951,40.4064881,-75.5018478
-999,Green Lane,508,40.3367674,-75.4690674
-999,Hatboro,7360,40.1742757,-75.1068388
-999,Hatfield,3290,40.2798274,-75.2993418
-999,Jenkintown,4422,40.0959438,-75.1251743
-999,Lansdale,16269,40.2414952,-75.2837862
-999,Narberth,4282,40.0084456,-75.26046
-999,Ardmore,12455,40.0067786,-75.2854622
-999,Bryn Mawr,3779,40.0198335,-75.3046299
-999,Montgomeryville,12624,40.2473291,-75.2437854
-999,Oreland,5678,40.1184433,-75.1776757
-999,Plymouth Meeting,6177,40.102332,-75.2743467
-999,Fort Washington,5446,40.1417761,-75.209065
-999,Gilbertsville,4832,40.3200972,-75.6101844
-999,Glenside,8384,40.1023326,-75.1521195
-999,Harleysville,9286,40.2795476,-75.3871206
-999,King of Prussia,19936,40.0892746,-75.3960211
-999,Kulpsville,8194,40.2428828,-75.3365644
-999,Skippack,3758,40.222882,-75.3987889
-999,Spring House,3804,40.1853862,-75.2276756
-999,Spring Mount,2259,40.2756574,-75.4565657
-999,Stowe,3695,40.2525952,-75.677409
-999,Trooper,5744,40.1498283,-75.4018501
-999,Willow Grove,15726,40.1439985,-75.1157286
-999,Bala-Cynwyd,-999,40.0076125,-75.2340695
-999,Center Square,-999,40.1670523,-75.2899004
-999,Gladwyne,-999,40.0406668,-75.2790715
-999,Graterford,-999,40.2256585,-75.454623
-999,Haverford,-999,40.0131672,-75.2943516
-999,Limerick,-999,40.2309343,-75.5221245
-999,Linfield,-999,40.2101003,-75.5699074
-999,Melrose Park,-999,40.0617779,-75.1318418
-999,Mont Clare,-999,40.1389933,-75.502411
-999,Oaks,-999,40.1317722,-75.4596319
-999,Prospectville,-999,40.2117747,-75.1857293
-999,Rosemont,-999,40.0256664,-75.3237979
-999,Wynnewood,-999,40.0028901,-75.2707389
-999,Elkins Park,-999,40.0770553,-75.1268413
-999,Roslyn,-999,40.1317765,-75.137674
-999,Bethayres,-999,40.1139991,-75.0710053
-999,Gwynedd Valley,-999,40.1842749,-75.2562876
-999,Worcester,-999,40.201217,-75.346567
-999,Abington,-999,40.1206656,-75.1179512
County Seat,Norristown,34324,40.121497,-75.3399048
-999,Washingtonville,273,41.0517525,-76.6746791
-999,Mausdale,-999,40.9864757,-76.6349556
County Seat,Danville,4699,40.96342,-76.6127329
-999,Bangor,5273,40.8656515,-75.2065677
-999,Bath,2693,40.7256524,-75.3940699
-999,Chapman,199,40.7606517,-75.404626
-999,East Bangor,1172,40.8795404,-75.1837895
-999,Freemansburg,2636,40.6264875,-75.345735
-999,Glendon,440,40.6662101,-75.2360103
-999,Hellertown,5898,40.5795437,-75.3407346
-999,Nazareth,5746,40.740375,-75.3096237
-999,Northampton,9926,40.6862075,-75.4968501
-999,North Catasauqua,2849,40.659819,-75.4768496
-999,Pen Argyl,3595,40.8687064,-75.2549025
-999,Portland,519,40.9231521,-75.0965652
-999,Roseto,1567,40.8806512,-75.2146237
-999,Stockertown,927,40.7539861,-75.2621228
-999,Tatamy,1203,40.7409308,-75.2571225
-999,Walnutport,2070,40.7542619,-75.5987971
-999,West Easton,1257,40.6787099,-75.2368437
-999,Wilson,7896,40.6839875,-75.2418439
-999,Wind Gap,2720,40.8481509,-75.2915694
-999,Bethlehem,74982,40.6259316,-75.3704579
-999,Belfast,1257,40.7806523,-75.2779569
-999,Palmer Heights,3762,40.6873206,-75.2624
-999,Martins Creek,631,40.7834307,-75.1862881
County Seat,Easton,26800,40.688432,-75.2207323
-999,Kulpmont,2924,40.7934196,-76.4724547
-999,McEwensville,279,41.072862,-76.8177399
-999,Marion Heights,611,40.8042531,-76.4649539
-999,Milton,7042,41.0120296,-76.8477412
-999,Mount Carmel,5893,40.7970312,-76.4118961
-999,Northumberland,3804,40.891752,-76.7974654
-999,Riverside,1932,40.9553644,-76.6288451
-999,Shamokin,7374,40.7889746,-76.5588473
-999,Snydertown,339,40.8800858,-76.6657933
-999,Turbotville,705,41.1020285,-76.7710716
-999,Watsontown,2351,41.0845278,-76.8638522
-999,Elysburg,2194,40.8645306,-76.5524555
-999,Trevorton,1834,40.781196,-76.6730183
-999,Montandon,903,40.9653631,-76.8507981
-999,Dewart,1471,41.1092494,-76.8766301
-999,Dalmatia,488,40.6542515,-76.9024752
-999,Dornsife,-999,40.7456399,-76.7891353
-999,Fairview,-999,40.7839745,-76.5699589
-999,Ferndale,-999,40.7811966,-76.5732924
County Seat,Sunbury,9905,40.8625851,-76.7944104
-999,Blain,263,40.3384161,-77.5124882
-999,Duncannon,1522,40.3981415,-77.0230334
-999,Landisburg,218,40.3425843,-77.3072071
-999,Liverpool,955,40.5748067,-76.9891453
-999,Marysville,2534,40.3425876,-76.9299748
-999,Millerstown,673,40.5495268,-77.1547054
-999,New Buffalo,129,40.454252,-76.9696989
-999,Newport,1574,40.4778612,-77.1305373
-999,Ickesburg,-999,40.4559146,-77.3516536
-999,Loysville,-999,40.3656391,-77.3444302
County Seat,New Bloomfield,1247,40.4198062,-77.1863718
County Seat,Philadelphia,1526006,39.952335,-75.163789
-999,Matamoras,2469,41.3687049,-74.7001632
-999,Masthope,685,41.5359223,-75.0282244
-999,Bushkill,-999,41.093429,-75.0018401
-999,Dingmans Ferry,-999,41.2200946,-74.8712799
-999,Tafton,-999,41.404534,-75.1829535
-999,Greeley,-999,41.4212016,-74.9951695
County Seat,Milford,1021,41.322316,-74.8023882
-999,Austin,562,41.6311758,-78.0913942
-999,Galeton,1149,41.7331246,-77.6419311
-999,Oswayo,139,41.9211775,-78.0183376
-999,Shinglehouse,1127,41.9636768,-78.1908437
-999,Ulysses,621,41.9039569,-77.7619374
-999,Roulette,779,41.7800651,-78.1538977
-999,Sweden Valley,223,41.7564549,-77.9502794
-999,Harrison Valley,-999,41.9420135,-77.6494339
-999,West Pike,-999,41.7761793,-77.7138788
-999,Genesee,-999,41.9892343,-77.8658312
-999,Gold,-999,41.8720118,-77.8372184
County Seat,Coudersport,2546,41.7747878,-78.0205602
-999,Ashland,2817,40.7817542,-76.3457825
-999,Auburn,741,40.5984249,-76.0932721
-999,Coaldale,2281,40.8228672,-75.9068667
-999,Cressona,1651,40.6267575,-76.1927222
-999,Deer Lake,687,40.6250914,-76.0604916
-999,Frackville,3805,40.7839774,-76.2302211
-999,Gilberton,769,40.7995327,-76.2124415
-999,Girardville,1519,40.7914769,-76.2835569
-999,Gordon,763,40.7517545,-76.336061
-999,Landingville,159,40.6262022,-76.1235511
-999,Mahanoy City,4162,40.8125881,-76.1416034
-999,Mechanicsville,457,40.6895344,-76.1857761
-999,Middleport,405,40.7295342,-76.0854908
-999,Minersville,4397,40.6906451,-76.2621697
-999,Mount Carbon,91,40.6748124,-76.1882765
-999,New Philadelphia,1085,40.7195342,-76.1157708
-999,New Ringgold,276,40.6859241,-75.9990972
-999,Orwigsburg,3099,40.654813,-76.1007713
-999,Palo Alto,1032,40.6873122,-76.1721641
-999,Pine Grove,2186,40.5484233,-76.3846781
-999,Port Carbon,1889,40.6964788,-76.1688304
-999,Port Clinton,326,40.5823144,-76.0243793
-999,Ringtown,818,40.8586985,-76.2296624
-999,Saint Clair,3004,40.7206451,-76.1910536
-999,Schuylkill Haven,5437,40.6306464,-76.171054
-999,Shenandoah,5071,40.8203658,-76.2007734
-999,Tamaqua,7107,40.7973113,-75.9693708
-999,Tower City,1346,40.5892542,-76.5524622
-999,Tremont,1752,40.6284222,-76.3871768
-999,Branchdale,388,40.6731934,-76.3222301
-999,Brandonville,197,40.8609206,-76.1660478
-999,Donaldson,328,40.6359217,-76.4119
-999,McKeansburg,163,40.6784241,-76.0235435
-999,Newtown,243,40.6506446,-76.3480078
-999,Nuremberg,434,40.9395304,-76.1716009
-999,Oneida,200,40.9075863,-76.1254886
-999,Ravine,662,40.5745338,-76.4038453
-999,Friedensburg,858,40.6025909,-76.2407811
-999,Heckscherville,220,40.7189778,-76.2788367
-999,Hometown,1349,40.8236994,-75.9802046
-999,Klingerstown,127,40.6603631,-76.6894096
-999,Sheppton,239,40.8975865,-76.1177108
-999,Summit Station,174,40.5639805,-76.2043907
-999,Tuscarora,980,40.7700892,-76.0374312
-999,Valley View,1683,40.6459202,-76.5391275
-999,Grier City,241,40.8286989,-76.0557645
-999,Hegins,812,40.6514761,-76.4977373
-999,Reinerton,424,40.5923098,-76.5324616
County Seat,Pottsville,14324,40.6856456,-76.195499
-999,Herndon,324,40.7103572,-76.8515136
-999,Beavertown,965,40.7536912,-77.1694299
-999,Freeburg,575,40.7631404,-76.9394217
-999,McClure,941,40.7070206,-77.3144337
-999,Selinsgrove,5654,40.7989736,-76.8621935
-999,Shamokin Dam,1686,40.848696,-76.8196897
-999,Beaver Springs,674,40.7461901,-77.2094311
-999,Mount Pleasant Mills,464,40.7231401,-77.015815
-999,Paxtonville,265,40.7703602,-77.0835935
-999,Penns Creek,715,40.8598045,-77.0552539
-999,Port Trevorton,769,40.7073069,-76.8660844
-999,Hummels Wharf,1353,40.8317515,-76.8358021
-999,Kratzerville,383,40.8600847,-76.8958038
-999,Kreamer,822,40.8031403,-76.9638655
-999,Troxelville,221,40.8031336,-77.2052606
County Seat,Middleburg,1309,40.7859166,-77.0472028
-999,Callimont,41,39.798139,-78.9164118
-999,Seven Springs,26,40.0231304,-79.2972551
-999,Addison,207,39.7473003,-79.3392013
-999,Benson,191,40.2084096,-78.9278026
-999,Berlin,2104,39.9206363,-78.9578022
-999,Boswell,1277,40.1614651,-79.0289161
-999,Casselman,94,39.8856332,-79.2114197
-999,Central City,1124,40.1106341,-78.8019657
-999,Confluence,780,39.8128548,-79.3567016
-999,Garrett,456,39.8631361,-79.0580823
-999,Hooversville,645,40.1470217,-78.9119686
-999,Indian Lake,394,40.0467459,-78.8522447
-999,Jennerstown,695,40.1597979,-79.066417
-999,Meyersdale,2184,39.8136931,-79.024748
-999,New Baltimore,180,39.985914,-78.7727984
-999,New Centerville,133,39.9425771,-79.1911414
-999,Paint,1023,40.2436873,-78.8489116
-999,Rockwood,890,39.9156337,-79.1522515
-999,Salisbury,727,39.7528599,-79.0808605
-999,Shanksville,237,40.0178571,-78.9072458
-999,Stoystown,355,40.103411,-78.9494693
-999,Ursina,225,39.8175772,-79.3278119
-999,Wellersburg,181,39.7328631,-78.8502988
-999,Windber,4138,40.2397986,-78.8350223
-999,Davidsville,1130,40.2270204,-78.936414
-999,Friedens,1523,40.0500782,-78.9983591
-999,Jerome,1017,40.2089649,-78.9836374
-999,Cairnbrook,520,40.1189672,-78.8180772
